insiderthreat,vector,date,user,source,action
0,0,1262777460,185,852,606
0,2,1263550800,854,426,31
1,2,1285113600,934,731,113
1,0,1285286400,940,915,749
1,2,1292198400,916,81,1421
0,2,1263996720,804,647,31
1,0,1287446400,910,960,692
1,0,1297814400,10,993,411
0,0,1262866140,902,22,1002
0,2,1264434000,219,528,35
1,2,1282003200,954,132,1421
0,2,1264165080,383,263,35
1,0,1278028800,957,428,1140
1,0,1287532800,955,388,826
0,0,1262869200,135,315,595
0,2,1262875200,598,642,31
0,0,1262790060,76,502,595
0,0,1262688360,705,787,279
1,2,1287446400,926,29,35
1,0,1289865600,920,884,760
0,0,1262778300,88,192,1100
0,0,1262871600,146,590,1402
1,0,1289520000,950,920,760
1,0,1290988800,917,514,760
0,0,1262868600,92,115,595
1,2,1281312000,9,875,1421
1,2,1300752000,11,669,31
0,2,1263923040,132,517,35
1,1,1285977600,930,958,145
0,0,1262684340,397,643,1410
1,0,1279238400,961,990,826
1,2,1283990400,4,128,31
0,0,1262868720,78,88,595
1,2,1300924800,914,973,35
1,0,1294704000,927,732,761
1,0,1281312000,945,937,749
1,0,1295481600,927,732,824
1,0,1290038400,920,884,749
1,2,1297814400,925,354,109
1,0,1294876800,927,732,747
0,2,1263583800,170,241,31
1,0,1294876800,935,868,1140
0,2,1263570960,673,379,35
1,2,1280880000,946,801,31
0,2,1262875500,56,216,31
1,0,1297987200,11,669,1403
0,0,1262700660,136,203,595
1,0,1288828800,916,81,760
1,0,1289174400,950,920,760
0,0,1262867640,902,22,306
1,0,1281398400,943,294,693
1,0,1283385600,915,825,627
0,2,1265220180,391,475,35
1,2,1296518400,925,354,1421
0,2,1263302760,815,34,31
0,0,1262687460,20,913,1055
1,0,1290988800,14,949,627
1,0,1282953600,930,958,336
1,2,1288310400,958,959,35
0,0,1262868600,44,76,292
1,2,1280707200,932,981,35
1,2,1297036800,5,977,31
0,2,1265129460,815,34,35
1,2,1289865600,924,954,35
1,2,1292889600,1,948,35
0,2,1264148880,281,474,31
1,2,1301961600,941,888,35
1,0,1296432000,927,732,824
1,2,1288224000,940,915,116
1,0,1290124800,1,948,203
1,0,1297209600,10,993,824
0,0,1262797200,136,203,595
1,0,1278979200,0,453,1403
1,2,1280880000,949,975,31
1,2,1297814400,925,354,1421
0,0,1262866800,114,78,595
0,0,1262780160,159,141,997
1,2,1285545600,4,128,31
0,2,1265196780,666,855,31
1,2,1281916800,961,990,1421
1,0,1277424000,957,428,336
1,2,1290556800,950,920,119
0,2,1265121720,677,337,35
1,1,1284508800,926,29,91
1,2,1282694400,959,730,1421
0,0,1262867580,37,778,495
1,0,1283472000,934,731,760
0,0,1262616180,88,192,595
0,2,1263548640,383,263,31
1,0,1283904000,915,825,826
1,0,1280966400,954,132,760
0,0,1262776740,729,572,1347
1,0,1292544000,933,418,1140
1,0,1292198400,12,194,1140
1,0,1280102400,954,132,760
1,0,1297814400,914,973,409
1,0,1279584000,922,36,627
1,0,1292457600,933,418,826
1,0,1280707200,943,294,826
1,2,1284422400,911,808,31
1,2,1301961600,918,996,106
0,2,1264073100,383,263,31
1,0,1280275200,13,248,760
1,0,1295308800,923,965,650
1,0,1289347200,1,948,1140
0,0,1262858040,41,181,524
1,2,1296172800,952,634,120
0,2,1264534500,864,670,35
1,0,1280275200,954,132,826
0,0,1262778600,145,119,713
0,2,1263322200,267,69,35
0,2,1264511760,567,443,35
1,2,1284422400,911,808,31
1,0,1289865600,3,983,826
1,0,1301270400,953,976,760
1,0,1278979200,948,988,1403
1,0,1297036800,912,989,1032
0,0,1262871060,357,359,787
1,0,1287532800,921,966,1403
1,0,1290038400,933,418,1140
0,2,1264006080,722,247,35
1,0,1279843200,936,995,760
1,0,1277769600,944,952,336
1,0,1279756800,0,453,409
1,2,1283212800,938,955,35
1,0,1288224000,1,948,1032
0,0,1262866020,28,718,455
0,2,1264767360,41,181,31
1,0,1283558400,930,958,826
0,2,1262747160,417,343,35
0,2,1262967420,41,181,35
0,2,1262877000,404,911,35
0,2,1262593200,733,723,35
1,0,1288224000,1,948,1032
1,2,1293494400,14,949,31
0,0,1262867700,85,322,331
0,0,1262857380,40,858,1373
0,0,1262777700,626,576,617
1,0,1296432000,935,868,1140
1,0,1277424000,944,952,692
0,0,1262778540,36,39,408
1,2,1294963200,952,634,120
0,0,1262869200,45,297,944
1,2,1292544000,917,514,105
1,2,1283990400,938,955,35
0,0,1262868900,70,583,524
1,0,1295481600,925,354,760
1,2,1283472000,936,995,1421
1,0,1297728000,6,969,760
1,0,1302048000,953,976,760
1,2,1284940800,7,979,1421
1,2,1283817600,943,294,1421
0,0,1262872980,603,408,262
0,0,1262856240,29,598,524
0,2,1262961240,151,494,35
1,0,1277251200,944,952,1140
1,0,1290038400,933,418,760
1,2,1281916800,938,955,31
0,2,1263490980,706,383,31
0,2,1262705280,788,478,35
0,0,1262871060,63,249,595
1,2,1300752000,11,669,35
1,1,1279843200,948,988,15
1,0,1282867200,4,128,767
0,0,1262867940,684,582,1415
1,2,1280361600,9,875,1421
0,0,1262870340,40,858,1373
0,0,1262866200,191,873,1320
1,0,1284076800,919,133,409
1,0,1282089600,934,731,1403
1,2,1283385600,954,132,122
0,0,1262868300,76,502,595
0,0,1262711700,867,222,699
1,0,1278460800,922,36,692
1,2,1285632000,911,808,35
1,0,1278460800,9,875,826
1,0,1295913600,912,989,1140
1,0,1278460800,951,951,760
1,2,1284940800,4,128,31
1,0,1291248000,12,194,760
1,2,1288310400,958,959,31
1,1,1278028800,932,981,37
1,0,1292544000,933,418,826
1,2,1280448000,961,990,126
1,2,1293408000,917,514,105
0,2,1263466500,56,216,31
1,0,1278460800,944,952,826
0,2,1263546300,415,204,31
0,2,1262696100,281,474,31
1,0,1281312000,911,808,285
0,2,1262701740,567,443,35
1,0,1301011200,918,996,1032
0,2,1264095120,41,181,31
1,0,1299801600,918,996,760
0,2,1263236880,547,627,35
1,0,1299196800,6,969,650
1,0,1297296000,10,993,694
1,2,1291334400,910,960,31
1,0,1295222400,5,977,1403
1,0,1289433600,916,81,1140
1,0,1280880000,911,808,203
1,2,1290556800,950,920,1421
0,2,1263827760,365,610,31
1,2,1283212800,938,955,31
1,0,1281312000,911,808,1140
1,0,1291766400,14,949,749
1,0,1289779200,3,983,760
0,0,1262867100,164,392,595
1,2,1281916800,938,982,35
0,2,1264581840,268,536,31
1,0,1284422400,958,959,760
1,0,1280275200,936,995,826
0,0,1262629620,131,467,595
0,2,1263461580,23,155,31
1,0,1278028800,0,453,203
0,0,1262772900,61,753,754
0,0,1262862420,36,39,408
1,2,1286755200,919,133,31
0,2,1264014060,56,216,35
0,2,1264527600,677,337,31
1,1,1281312000,13,248,20
0,2,1262690640,57,15,31
1,0,1278374400,0,453,692
1,2,1285718400,4,128,31
1,0,1281571200,943,294,760
1,1,1278720000,957,428,78
0,0,1262686920,77,754,595
0,0,1262867700,851,276,1339
1,1,1298246400,10,993,13
1,0,1284595200,930,958,826
1,0,1288742400,3,983,1403
1,2,1283299200,954,132,1421
0,0,1262685600,166,47,994
1,0,1277856000,957,428,880
1,0,1279670400,922,36,336
1,0,1293408000,952,634,826
1,2,1296518400,5,977,35
1,2,1286236800,915,825,31
0,2,1263990600,202,755,31
0,0,1262869620,789,481,313
0,2,1264598940,467,201,35
1,0,1284595200,930,958,760
0,0,1262869860,100,245,595
0,0,1262778300,54,91,746
1,0,1294704000,5,977,692
1,1,1301961600,11,669,55
1,0,1277078400,949,975,749
0,0,1262872860,111,922,665
1,2,1280448000,932,981,35
1,0,1296604800,927,732,747
1,2,1285804800,913,775,103
0,0,1262684340,406,537,552
0,0,1262781180,16,434,524
1,1,1277683200,957,428,78
0,0,1262688600,67,451,180
1,0,1278979200,922,36,203
0,2,1263816060,100,245,35
1,2,1285113600,4,128,35
1,0,1280275200,936,995,760
1,0,1278979200,961,990,693
0,2,1262951700,48,862,35
1,0,1284595200,958,959,826
1,1,1286755200,940,915,38
1,0,1281052800,945,937,674
1,2,1291852800,920,884,1421
1,2,1286236800,958,959,31
0,0,1262863500,28,718,828
1,0,1278374400,9,875,760
0,2,1265040180,59,886,35
1,0,1281657600,936,995,760
0,2,1262945700,470,916,31
0,0,1262857020,104,210,595
0,2,1262695140,682,19,31
0,2,1264440060,706,383,35
1,2,1296518400,931,956,1421
1,0,1290988800,933,418,693
1,2,1281916800,961,990,126
1,0,1300233600,11,669,880
1,0,1300406400,11,669,1140
1,0,1282867200,945,937,203
1,2,1293494400,14,949,31
1,2,1291075200,920,884,107
1,0,1280102400,948,988,203
0,0,1262865660,49,529,1402
0,0,1262858280,170,241,536
1,0,1287964800,910,960,409
1,0,1282089600,8,273,1140
1,2,1291075200,910,960,35
0,2,1263298200,93,219,31
1,2,1286236800,930,958,110
1,0,1299456000,941,888,203
0,2,1265109540,632,946,35
0,2,1263487260,701,6,35
1,0,1282694400,911,808,650
1,0,1284422400,930,958,826
1,0,1284422400,919,133,1140
1,2,1281312000,961,990,1421
0,2,1265115720,607,340,35
0,0,1262872980,117,903,746
0,2,1263546780,771,238,31
0,2,1262621700,677,337,35
0,2,1265199180,281,474,31
1,2,1292544000,920,884,1421
1,0,1283817600,960,998,1403
1,0,1281398400,954,132,693
0,2,1262599920,804,647,31
1,0,1282953600,930,958,693
1,0,1278892800,922,36,1403
0,2,1264431420,93,219,35
1,0,1286755200,2,555,1032
1,0,1299110400,6,969,627
1,0,1282003200,959,730,826
1,0,1295568000,935,868,826
1,0,1297900800,6,969,880
0,2,1265027220,417,343,35
1,0,1291161600,933,418,826
0,0,1262872980,31,25,595
0,0,1262870880,793,303,443
0,2,1262790300,896,938,35
1,1,1285804800,919,133,16
1,2,1290384000,3,983,99
1,2,1291680000,916,81,104
0,0,1262867100,57,15,1235
1,2,1283472000,938,955,35
0,0,1262870700,38,163,1410
1,2,1286841600,926,29,31
1,0,1288310400,920,884,1140
1,2,1293494400,928,970,31
1,2,1280361600,944,952,35
1,0,1280966400,911,808,336
1,2,1283904000,911,808,35
1,0,1290384000,928,970,1032
1,0,1281398400,936,995,760
1,0,1289433600,1,948,409
0,2,1262627640,371,660,31
1,0,1288569600,2,555,880
0,2,1262952420,666,855,35
1,0,1289952000,14,949,749
0,2,1263402780,682,19,31
1,1,1287446400,950,920,71
1,0,1299801600,942,957,760
0,0,1262866560,35,564,180
0,2,1262614200,604,318,35
0,2,1263379860,734,455,31
0,2,1262700840,547,627,31
1,0,1285718400,926,29,1032
0,0,1262705820,103,57,524
1,2,1281571200,946,801,31
1,2,1279929600,957,428,124
0,2,1262944380,473,261,31
1,2,1297123200,5,977,31
0,0,1262688900,122,866,595
1,0,1282521600,7,979,760
0,0,1262779260,60,344,840
0,0,1262863440,46,722,1402
1,2,1281052800,922,36,31
1,0,1283126400,930,958,1140
1,0,1277769600,932,981,203
1,0,1282521600,934,731,760
1,2,1283817600,13,248,35
1,2,1280361600,957,428,1421
1,2,1291593600,920,884,107
0,0,1262872860,362,473,595
1,0,1278460800,951,951,693
1,2,1284076800,943,294,1421
0,2,1264086060,569,424,35
1,0,1282089600,8,273,760
1,0,1301356800,942,957,760
0,0,1262854860,675,271,1083
0,2,1265190480,577,881,31
0,2,1262684640,666,855,31
0,0,1262870880,786,772,1102
0,2,1263382020,181,152,35
0,0,1262687400,143,304,730
1,0,1287619200,955,388,627
1,1,1277942400,932,981,37
0,2,1265111940,372,432,31
0,0,1262867280,82,489,378
1,0,1280793600,954,132,760
1,2,1291161600,1,948,31
1,0,1297209600,10,993,761
1,2,1297209600,923,965,31
0,2,1264779780,664,796,35
1,0,1298505600,941,888,1403
1,2,1300752000,941,888,35
0,2,1264181340,41,181,35
0,0,1262872860,96,104,595
1,0,1280707200,936,995,760
0,0,1262866200,91,80,163
1,0,1281916800,936,995,749
1,2,1284336000,934,731,1421
0,0,1262682540,617,43,752
0,0,1262867820,49,529,595
1,0,1284336000,926,29,1032
0,0,1262802120,70,583,814
1,0,1296172800,927,732,761
0,2,1265193840,892,656,31
1,0,1298332800,6,969,880
0,0,1262856360,46,722,1312
1,0,1277337600,957,428,826
1,0,1286236800,940,915,749
1,0,1281484800,945,937,650
1,2,1291766400,950,920,1421
0,2,1263910920,527,180,31
1,2,1292371200,3,983,1421
0,0,1262866200,824,825,715
1,0,1301616000,953,976,760
0,2,1262596620,121,708,31
1,0,1284595200,919,133,692
1,0,1294790400,5,977,880
0,2,1263396960,748,393,31
1,0,1279843200,951,951,760
0,0,1262872980,136,203,595
0,0,1262866020,835,597,1293
1,2,1290556800,950,920,119
0,2,1264074360,761,791,31
0,0,1262865480,75,924,1305
0,0,1262862300,94,23,595
1,0,1280966400,954,132,880
1,0,1278979200,922,36,749
1,0,1291075200,916,81,749
0,2,1262771880,748,393,31
0,2,1262622000,479,612,31
0,2,1263305460,191,873,31
1,2,1294876800,937,950,1421
1,1,1282176000,960,998,136
1,0,1279497600,9,875,826
1,0,1302566400,953,976,693
0,2,1263577200,376,747,35
1,0,1294272000,923,965,693
1,2,1281312000,922,36,31
1,0,1288915200,3,983,880
1,0,1296000000,935,868,409
1,2,1286150400,926,29,31
0,2,1262609940,577,881,31
0,0,1262870160,23,155,524
0,0,1262769060,338,483,659
0,2,1263483900,254,891,35
1,0,1294272000,952,634,760
1,2,1283472000,8,273,101
1,0,1279584000,954,132,760
1,0,1300665600,953,976,760
1,2,1284508800,956,978,1421
1,0,1287360000,910,960,880
1,2,1302825600,953,976,121
1,0,1298246400,10,993,694
1,0,1295395200,927,732,761
1,0,1294617600,952,634,760
0,0,1262871960,180,941,218
1,1,1281657600,13,248,20
1,0,1280102400,961,990,336
1,2,1285977600,947,246,35
0,2,1262612760,412,391,35
1,2,1281657600,9,875,102
0,0,1262868840,129,650,438
1,0,1277942400,961,990,826
0,0,1262868180,580,715,595
1,0,1279238400,938,955,749
0,2,1262790720,404,911,35
1,0,1287360000,3,983,880
0,0,1262683440,60,344,157
0,2,1263474540,818,420,35
1,2,1287705600,958,959,31
0,0,1262855340,282,622,524
0,0,1262686140,133,756,653
1,0,1281398400,943,294,760
0,2,1265200980,414,683,35
0,2,1263389400,666,855,35
1,0,1288742400,3,983,336
0,0,1262865480,317,107,866
1,0,1283817600,934,731,749
1,0,1283472000,913,775,826
0,2,1264736760,743,290,35
1,2,1282694400,936,995,114
1,2,1281571200,0,453,35
0,2,1263283920,23,155,31
1,0,1288656000,916,81,826
0,0,1262872980,26,497,595
1,0,1279152000,948,988,1403
0,2,1263980220,224,371,31
1,0,1277856000,944,952,285
1,2,1283126400,954,132,122
0,0,1262869740,18,59,1415
0,2,1265274840,56,216,31
0,0,1262866800,17,357,595
1,0,1297641600,914,973,749
0,0,1262868360,243,368,727
1,0,1279756800,0,453,692
1,0,1283212800,934,731,760
1,0,1295481600,925,354,1140
0,2,1263376920,373,668,31
0,2,1263371340,383,263,31
1,2,1293148800,1,948,31
1,0,1290556800,916,81,826
0,2,1263912600,899,346,31
1,2,1283472000,13,248,35
1,0,1299628800,914,973,1032
0,0,1262865900,450,307,1055
1,0,1282003200,956,978,336
0,0,1262866140,720,146,725
0,2,1262610120,219,528,35
0,0,1262778600,25,804,524
1,2,1280880000,949,975,31
1,2,1286409600,958,959,31
1,2,1289952000,3,983,99
0,0,1262871540,708,84,190
1,2,1301616000,941,888,35
1,2,1291161600,1,948,31
0,0,1262865240,80,904,524
1,0,1287360000,921,966,693
1,2,1290038400,2,555,35
1,0,1280966400,4,128,334
0,0,1262868960,747,833,279
1,0,1285632000,940,915,336
0,0,1262865600,70,583,1415
1,2,1286236800,7,979,1421
1,0,1278028800,949,975,336
0,0,1262685480,142,401,595
1,2,1305072000,953,976,1421
0,0,1262871060,76,502,595
1,2,1287446400,926,29,31
1,2,1280880000,946,801,35
1,2,1296604800,923,965,31
1,0,1282262400,911,808,409
0,0,1262860380,569,424,241
1,0,1279670400,961,990,760
1,0,1278547200,957,428,826
1,0,1300924800,942,957,826
1,2,1284595200,960,998,35
1,0,1298505600,941,888,760
1,2,1287532800,940,915,116
1,0,1282780800,934,731,693
0,0,1262713440,32,259,241
0,0,1262865900,223,944,573
0,2,1264423680,201,41,31
0,2,1263223200,772,591,31
1,2,1303084800,918,996,1421
1,2,1280275200,932,981,35
1,2,1293667200,928,970,35
1,1,1284681600,926,29,91
1,0,1282521600,8,273,826
0,0,1262865840,58,221,1402
0,2,1262774940,794,615,31
1,0,1280448000,959,730,760
1,2,1291248000,955,388,31
1,0,1287619200,2,555,692
1,2,1285200000,4,128,35
1,2,1282089600,956,978,123
0,0,1262866020,610,149,927
1,2,1293494400,928,970,31
1,2,1291334400,917,514,1421
1,2,1284508800,911,808,31
0,2,1263919800,319,763,31
1,0,1287619200,924,954,692
0,0,1262870700,155,655,241
0,0,1262688180,130,685,595
1,1,1292544000,12,194,50
1,0,1281916800,4,128,204
0,2,1264777980,42,665,35
0,2,1264082580,666,855,31
1,0,1280361600,948,988,650
1,0,1281657600,956,978,1403
0,2,1263433980,450,307,31
1,2,1297382400,5,977,35
1,2,1283212800,8,273,101
1,0,1293494400,12,194,693
1,0,1287964800,910,960,336
1,2,1282176000,961,990,1421
1,0,1283126400,930,958,760
0,0,1262867280,142,401,595
0,0,1262869080,74,510,1305
1,0,1277251200,932,981,880
1,2,1288828800,940,915,1421
1,0,1279152000,9,875,760
0,0,1262866740,141,785,595
1,0,1283817600,926,29,826
1,2,1279497600,944,952,31
1,2,1283990400,945,937,35
1,0,1297382400,10,993,1139
0,2,1264088280,412,391,31
1,0,1278374400,949,975,674
0,0,1262865900,233,413,1402
1,2,1285891200,915,825,35
1,2,1283472000,936,995,1421
0,2,1263916200,349,462,35
1,0,1287705600,3,983,826
1,0,1283040000,930,958,693
1,0,1281052800,948,988,692
0,2,1263816120,854,426,35
1,2,1286409600,926,29,31
1,0,1277856000,957,428,1403
0,0,1262860260,138,837,595
1,0,1280448000,954,132,826
1,0,1292544000,933,418,1140
1,2,1280102400,944,952,31
0,0,1262872200,301,159,489
0,2,1263309660,345,144,35
1,0,1280707200,948,988,749
1,2,1282780800,948,988,31
0,2,1263562260,666,855,35
0,0,1262800260,44,76,202
1,0,1297728000,914,973,826
1,0,1284336000,913,775,760
0,2,1264783740,429,713,35
0,0,1262688600,239,394,489
0,0,1262872440,244,469,1206
1,0,1277683200,957,428,693
1,0,1281916800,956,978,760
1,0,1278633600,946,801,692
0,2,1265187720,93,219,35
1,0,1279756800,954,132,693
1,2,1285632000,930,958,110
1,0,1279152000,9,875,760
0,2,1264430400,785,621,35
1,2,1281312000,961,990,126
1,0,1288137600,920,884,760
1,0,1287360000,955,388,336
1,2,1294790400,933,418,1421
1,2,1285804800,7,979,100
0,0,1262610780,16,434,524
0,0,1262858160,77,754,595
1,0,1277856000,957,428,826
1,2,1283472000,959,730,1421
1,0,1288915200,921,966,693
0,2,1263975540,600,179,31
0,2,1265138160,693,89,35
1,0,1296086400,927,732,761
0,0,1262775300,84,176,524
0,0,1262863140,54,91,590
0,2,1262693040,788,478,31
0,0,1262871060,374,262,524
0,2,1263899460,337,761,31
1,0,1298246400,10,993,761
1,0,1281312000,936,995,826
1,2,1283126400,954,132,122
1,0,1288915200,3,983,826
1,0,1281571200,943,294,760
0,0,1262870640,528,32,595
0,0,1262804160,56,216,473
0,2,1262783040,268,536,35
1,1,1294876800,5,977,9
0,0,1262857020,139,183,665
0,2,1263401040,722,247,35
1,0,1289347200,3,983,760
1,2,1292544000,917,514,1421
1,0,1291161600,937,950,826
1,0,1279670400,957,428,693
0,2,1263902040,480,274,31
1,0,1279152000,946,801,627
1,0,1277856000,961,990,749
0,2,1264608300,216,580,35
0,0,1262872200,40,858,1373
1,0,1292803200,952,634,760
0,2,1263328260,615,883,31
1,0,1295481600,912,989,203
0,0,1262867160,134,661,571
1,1,1282089600,934,731,48
1,2,1294099200,14,949,35
0,0,1262871060,95,871,595
1,0,1289779200,3,983,1032
1,2,1289952000,921,966,1421
1,2,1298246400,5,977,31
1,0,1280188800,936,995,826
1,1,1287014400,940,915,38
1,0,1280188800,961,990,693
1,0,1279584000,956,978,760
1,0,1289520000,910,960,749
1,2,1296172800,931,956,111
1,2,1282694400,936,995,1421
1,1,1281484800,911,808,79
1,0,1288742400,955,388,1403
0,0,1262798940,90,130,595
0,2,1265037480,100,245,31
1,0,1295827200,925,354,760
1,0,1299024000,914,973,674
0,2,1262690280,815,34,31
1,0,1280275200,951,951,760
1,2,1285718400,4,128,31
1,0,1288656000,955,388,674
1,0,1294963200,931,956,760
0,2,1263004740,60,344,35
0,2,1263818520,277,196,35
0,0,1262871000,396,807,595
1,2,1290124800,2,555,31
1,2,1283472000,936,995,114
0,0,1262872500,261,153,452
1,2,1284940800,915,825,31
1,0,1297036800,912,989,674
0,2,1264181640,706,383,35
1,2,1280361600,944,952,31
1,0,1284940800,926,29,693
0,2,1263832140,788,478,31
1,2,1297123200,935,868,35
1,0,1277337600,949,975,1403
1,0,1297036800,941,888,674
1,2,1291075200,920,884,107
0,2,1264803600,257,214,31
0,0,1262872860,302,188,1407
0,2,1264512060,450,307,35
0,2,1264085520,242,509,31
1,0,1280793600,956,978,826
0,2,1264601940,805,377,35
1,2,1283904000,13,248,35
0,0,1262868600,193,207,996
1,2,1291161600,3,983,99
1,0,1299628800,942,957,760
1,0,1288310400,920,884,826
1,0,1279497600,9,875,826
1,0,1293667200,5,977,674
1,1,1282694400,945,937,60
1,0,1302566400,953,976,760
1,2,1283904000,960,998,31
1,0,1280188800,948,988,1140
0,0,1262868180,218,692,1402
1,2,1303862400,918,996,106
1,0,1291334400,928,970,627
0,0,1262870340,20,913,180
0,0,1262612760,23,155,524
0,0,1262770620,197,559,865
1,2,1294876800,937,950,1421
1,2,1290124800,955,388,35
0,0,1262775780,132,517,595
1,2,1294790400,937,950,115
1,0,1281398400,943,294,760
1,2,1281916800,938,982,31
0,2,1262766480,99,518,31
0,0,1262872440,99,518,595
0,2,1264174260,880,863,35
0,2,1263461220,414,683,31
1,1,1291766400,12,194,50
1,0,1294358400,952,634,1140
1,1,1289779200,910,960,150
1,0,1288224000,955,388,336
1,0,1282521600,911,808,692
1,0,1284336000,958,959,627
1,0,1297123200,912,989,285
0,2,1262626560,856,336,35
0,0,1262699700,130,685,595
0,2,1264667340,615,883,31
1,0,1283817600,930,958,749
1,2,1293494400,928,970,31
1,2,1283472000,938,980,35
0,0,1262865660,448,830,626
0,0,1262872860,73,751,1305
0,2,1265036640,726,608,35
0,0,1262866740,97,81,180
0,2,1264600440,758,137,35
1,0,1279843200,9,875,693
1,2,1286236800,7,979,100
1,2,1292976000,916,81,1421
1,0,1291593600,937,950,760
1,2,1281657600,961,990,126
1,0,1278115200,957,428,826
1,0,1289433600,955,388,627
0,2,1263222600,832,386,35
1,2,1291248000,921,966,108
0,2,1263383520,488,493,35
1,0,1292803200,928,970,826
0,0,1262869080,53,932,852
0,2,1264607820,473,261,31
1,2,1289347200,924,954,31
1,0,1298332800,941,888,285
1,0,1294790400,5,977,692
1,2,1302048000,11,669,35
1,0,1280361600,936,995,760
0,2,1263807720,722,247,31
1,0,1295481600,927,732,825
0,0,1262872680,163,3,840
1,2,1280361600,9,875,102
1,2,1282262400,948,988,31
0,0,1262686560,107,569,595
1,0,1290038400,920,884,760
1,0,1287532800,2,555,1032
0,0,1262867700,470,916,1402
1,0,1291075200,933,418,826
1,0,1288656000,920,884,1140
1,0,1282176000,936,995,749
0,2,1264003080,121,708,35
1,0,1287964800,910,960,760
0,0,1262712600,134,661,524
1,0,1299801600,918,996,826
0,0,1262628900,80,904,595
0,0,1262686140,126,895,595
1,0,1295913600,935,868,760
0,2,1263310200,349,462,35
0,2,1264591680,371,660,35
1,2,1282780800,948,988,31
1,2,1284076800,959,730,125
1,0,1281312000,954,132,760
1,0,1289260800,921,966,826
1,0,1291593600,937,950,693
0,2,1263282060,480,274,31
0,0,1262777700,151,494,1402
1,0,1291766400,933,418,760
1,0,1288310400,2,555,627
1,2,1279843200,949,975,35
1,0,1288310400,921,966,760
0,2,1264174680,604,318,35
1,1,1291334400,12,194,50
1,2,1281571200,946,801,31
0,0,1262798820,174,522,595
0,0,1262778000,200,691,595
0,0,1262630040,172,814,266
1,2,1283299200,943,294,1421
1,2,1282867200,938,955,31
0,2,1264600260,781,61,31
0,2,1263479280,240,103,35
1,2,1283126400,954,132,122
1,2,1300665600,6,969,35
1,0,1297209600,941,888,1032
1,0,1288915200,955,388,1032
1,0,1277769600,949,975,285
0,2,1263370380,184,66,31
1,0,1281484800,959,730,826
0,2,1264440840,471,171,35
1,2,1286928000,958,959,35
1,2,1283299200,956,978,1421
0,2,1262799420,267,69,35
0,0,1262688600,890,93,524
1,1,1278374400,957,428,78
1,0,1299456000,11,669,409
0,0,1262763000,130,685,785
1,0,1283817600,930,958,749
1,2,1292198400,14,949,35
1,2,1302652800,942,957,117
0,2,1264088880,527,180,31
1,1,1295395200,925,354,130
1,2,1291161600,3,983,99
1,2,1284336000,934,731,113
1,0,1278374400,957,428,760
1,0,1291852800,928,970,285
1,2,1300838400,10,993,98
0,0,1262698740,41,181,840
1,2,1281398400,949,975,35
0,0,1262869200,47,106,1418
1,1,1284508800,958,959,27
1,2,1301616000,941,888,35
0,2,1263463020,220,350,31
1,0,1277078400,932,981,650
0,2,1265120040,771,238,31
0,0,1262872440,571,574,595
1,0,1279238400,948,988,1403
0,2,1264754520,711,931,31
0,2,1263555360,607,340,35
1,0,1283904000,7,979,826
1,0,1279670400,961,990,826
1,0,1288310400,3,983,1140
1,2,1295827200,952,634,1421
0,2,1262886780,748,393,35
1,0,1284940800,958,959,1140
1,0,1294617600,923,965,826
1,0,1298332800,941,888,826
0,2,1264172520,349,462,35
0,2,1263210300,781,61,31
1,2,1296691200,931,956,1421
1,2,1290124800,950,920,119
1,1,1279584000,948,988,15
0,0,1262855880,221,630,524
1,0,1297728000,912,989,203
0,2,1263911160,634,147,31
1,0,1279065600,0,453,692
1,0,1301616000,953,976,760
1,0,1284076800,919,133,650
1,2,1281657600,0,453,35
1,2,1301011200,941,888,31
0,0,1262858820,99,518,595
0,2,1263474420,577,881,31
0,2,1262954040,59,886,31
1,2,1297296000,5,977,31
0,2,1262710320,414,683,31
1,0,1290124800,916,81,826
1,0,1299024000,914,973,760
0,0,1262871000,131,467,595
1,0,1300233600,11,669,1140
1,0,1290038400,933,418,760
0,0,1262777700,673,379,1134
1,0,1294358400,927,732,747
1,0,1280880000,922,36,1032
1,0,1300147200,953,976,693
0,2,1265118300,733,723,31
1,0,1299456000,942,957,1140
1,2,1297123200,5,977,31
0,0,1262864100,66,387,1050
0,2,1263565500,781,61,31
1,0,1280361600,956,978,826
1,0,1290038400,933,418,1140
0,0,1262866200,136,203,1298
1,2,1285286400,911,808,35
1,0,1284595200,930,958,760
1,0,1279843200,922,36,693
0,2,1263564060,349,462,31
1,2,1281571200,9,875,102
1,2,1283904000,943,294,1421
1,0,1287964800,910,960,1032
1,2,1291680000,920,884,1421
0,2,1265125560,615,883,35
0,0,1262695020,223,485,1151
0,2,1263430620,682,19,35
0,0,1262871900,618,764,664
1,0,1294358400,927,732,762
0,0,1262797200,537,596,167
0,2,1263373740,450,307,31
1,2,1280275200,932,981,35
1,0,1290038400,933,418,760
1,2,1289520000,2,555,31
1,0,1281312000,13,248,1140
1,0,1281398400,936,995,760
0,2,1263459900,328,345,31
0,2,1265011500,480,274,31
1,0,1277424000,957,428,760
1,0,1277424000,957,428,760
0,2,1264590000,515,438,31
0,0,1262712600,96,104,595
1,0,1280361600,922,36,650
1,2,1290384000,920,884,1421
0,2,1262598840,748,393,35
1,2,1280880000,946,801,35
1,2,1292457600,916,81,1421
0,0,1262865900,20,913,524
1,0,1281657600,938,955,203
1,0,1283904000,7,979,760
1,2,1294185600,928,970,31
